央视频道,#genre#
四川卫视,http://60.211.167.226:8888/newlive/live/hls/32/live.m3u8
四川卫视,http://125.210.152.19:9123/live/hszx-sctv-h264.m3u8
四川卫视,http://111.207.22.10:8888/newlive/live/hls/32/live.m3u8
四川卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225768/index.m3u8
四川卫视,https://iptv.luas.edu.cn/liverespath/ca3f021632b48e6960797776657926074723d276/027c826f0e-0-0-4caf8e44f0157ea591d8857569b9a2c3/index.m3u8
四川卫视,http://58.19.38.233:8888/newlive/live/hls/32/live.m3u8
四川卫视,http://36.96.38.246:8888/newlive/live/hls/32/live.m3u8
深圳卫视,http://60.208.113.114:8001/newlive/live/hls/27/live.m3u8
深圳卫视,http://183.134.3.22:8888/newlive/live/hls/27/live.m3u8
深圳卫视,http://222.189.51.62:8888/newlive/live/hls/28/live.m3u8
深圳卫视,http://222.188.68.38:8888/newlive/live/hls/45/live.m3u8
深圳卫视,http://113.57.109.36:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://60.211.167.226:8888/newlive/live/hls/28/live.m3u8
深圳卫视,http://125.210.152.19:9123/live/hzgq-szwsgq-h264.m3u8
深圳卫视,http://58.220.219.14:9901/tsfile/live/0126_1.m3u8?key=txiptv
深圳卫视,http://111.207.22.10:8888/newlive/live/hls/28/live.m3u8
深圳卫视,https://iptv.luas.edu.cn/liverespath/536ebe8b7165b25c8670e42eb8b7b4b6d178f158/a98f61eca9-0-0-c5ea37622772aa5d5e0d8838c68c61d9/index.m3u8
深圳卫视,http://gmxw.7766.org:808/hls/45/index.m3u8
深圳卫视,http://58.19.38.233:8888/newlive/live/hls/28/live.m3u8
深圳卫视,http://36.96.38.246:8888/newlive/live/hls/28/live.m3u8
深圳卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000292203.m3u8
深圳卫视,http://222.173.147.142:8888/newlive/live/hls/35/live.m3u8
三沙卫视,https://cntv.lat/tv/live.php?auth=231110&id=ssws
三沙卫视,http://36.96.38.246:8888/newlive/live/hls/51/live.m3u8
三沙卫视,http://125.210.152.19:9123/live/hzgq-ssws-h264.m3u8
三沙卫视,http://222.189.51.62:8888/newlive/live/hls/49/live.m3u8
三沙卫视,http://222.188.68.38:8888/newlive/live/hls/49/live.m3u8
三沙卫视,https://epg.pw/stream/c4ba0d95e8a9b1c1da11803b921178cb165d67aebc2806e0f29d2180c05e684a.m3u8
天津卫视,https://epg.pw/stream/ec29cd270be2c87ffc3f9c17266c91a602c5e88d94296471c6e5759131050f8b.ctv
天津卫视,http://222.173.147.142:8888/newlive/live/hls/33/live.m3u8
天津卫视,http://58.19.38.233:8888/newlive/live/hls/43/live.m3u8
天津卫视,http://60.208.113.114:8001/newlive/live/hls/25/live.m3u8
天津卫视,http://183.134.3.22:8888/newlive/live/hls/40/live.m3u8
天津卫视,http://222.188.68.38:8888/newlive/live/hls/30/live.m3u8
天津卫视,http://113.57.109.36:9901/tsfile/live/0135_1.m3u8
天津卫视,http://61.182.33.218:8000/hls/20/index.m3u8
天津卫视,http://58.248.84.148:8888/newlive/live/hls/37/live.m3u8
天津卫视,http://60.211.167.226:8888/newlive/live/hls/41/live.m3u8
天津卫视,http://125.210.152.19:9123/live/hzgq-tjwsgq-h264.m3u8
天津卫视,http://php.jdshipin.com:8880/bst.php?id=tjwshd/4000000
天津卫视,http://111.207.22.10:8888/newlive/live/hls/42/live.m3u8
天津卫视,https://iptv.luas.edu.cn/liverespath/41433c450cf4747cf2600adecc560bc90f344182/c10d51d64c-0-0-eb4f25a76a7509a0131dd64742139be4/index.m3u8
天津卫视,http://36.96.38.246:8888/newlive/live/hls/45/live.m3u8
西藏卫视,http://218.13.170.98:9901/tsfile/live/0111_1.m3u8
西藏卫视,http://gmxw.7766.org:808/hls/64/index.m3u8
西藏卫视,http://58.19.38.233:8888/newlive/live/hls/37/live.m3u8
西藏卫视,https://cntv.lat/tv/live.php?auth=231110&id=xzws
西藏卫视,http://php.jdshipin.com:8880/bst.php?id=xzws/1300000
西藏卫视,http://183.134.3.22:8888/newlive/live/hls/36/live.m3u8
西藏卫视,http://222.173.147.142:8888/newlive/live/hls/57/live.m3u8
西藏卫视,http://58.220.219.14:9901/tsfile/live/0120_5.m3u8?key=txiptv
西藏卫视,http://125.210.152.19:9123/live/hszx-xztv-h264.m3u8
西藏卫视,http://60.211.167.226:8888/newlive/live/hls/36/live.m3u8
西藏卫视,http://36.96.38.246:8888/newlive/live/hls/37/live.m3u8
西藏卫视,http://101.71.176.182:8888/newlive/live/hls/37/live.m3u8
西藏卫视,http://222.189.51.62:8888/newlive/live/hls/37/live.m3u8
西藏卫视,https://iptv.luas.edu.cn/liverespath/223db5dc75cab2536cbebcda8e6730ff6bf58309/1bfac15764-0-0-ba9d0108d3699dca4649eed2ed54fbcb/index.m3u8
西藏卫视,http://111.207.22.10:8888/newlive/live/hls/37/live.m3u8
新疆卫视,http://gmxw.7766.org:808/hls/65/index.m3u8
新疆卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2019927403.m3u8
新疆卫视,http://222.173.147.142:8888/newlive/live/hls/54/live.m3u8
新疆卫视,http://218.13.170.98:9901/tsfile/live/0110_1.m3u8
新疆卫视,http://58.220.219.14:9901/tsfile/live/0120_6.m3u8?key=txiptv
新疆卫视,http://125.210.152.19:9123/live/hszx-xjtv-h264.m3u8
新疆卫视,http://60.211.167.226:8888/newlive/live/hls/37/live.m3u8
新疆卫视,http://php.jdshipin.com:8880/bst.php?id=xjws/1300000
新疆卫视,http://221.2.36.34:8888/newlive/live/hls/38/live.m3u8
新疆卫视,http://58.19.38.233:8888/newlive/live/hls/38/live.m3u8
新疆卫视,http://111.207.22.10:8888/newlive/live/hls/38/live.m3u8
新疆卫视,http://222.189.51.62:8888/newlive/live/hls/38/live.m3u8
新疆卫视,https://iptv.luas.edu.cn/liverespath/d75bf52e702ca0fb44344fc2e86e7675ac112ec7/da8869bb58-0-0-456269e3068e187c614daaeee51bb7fb/index.m3u8
新疆卫视,http://106.124.91.222:9901/tsfile/live/21212_1.m3u8
新疆卫视,http://36.96.38.246:8888/newlive/live/hls/38/live.m3u8
云南卫视,http://222.173.147.142:8888/newlive/live/hls/50/live.m3u8
云南卫视,http://222.189.51.62:8888/newlive/live/hls/27/live.m3u8
云南卫视,http://222.188.68.38:8888/newlive/live/hls/46/live.m3u8
云南卫视,http://58.248.84.148:8888/newlive/live/hls/25/live.m3u8
云南卫视,http://125.210.152.19:9123/live/hzgq-ynwsgq-h264.m3u8
云南卫视,http://60.211.167.226:8888/newlive/live/hls/27/live.m3u8
云南卫视,http://php.jdshipin.com:8880/bst.php?id=ynwshd8m/8000000
云南卫视,http://101.71.176.182:8888/newlive/live/hls/27/live.m3u8
云南卫视,http://58.19.38.233:8888/newlive/live/hls/27/live.m3u8
云南卫视,http://111.207.22.10:8888/newlive/live/hls/27/live.m3u8
云南卫视,http://113.57.109.36:9901/tsfile/live/0119_1.m3u8
云南卫视,http://183.134.3.22:8888/newlive/live/hls/26/live.m3u8
云南卫视,https://iptv.luas.edu.cn/liverespath/d45a277ca433670e3f463b497783af19bb2c63f8/3f1dcf4cf3-0-0-3f0618b5bab73c0ebb1be6c66ccbf65d/index.m3u8
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/chunks.m3u8
云南卫视,http://fxgm.fxjf.work:19901/tsfile/live/0119_1.m3u8

